Área comercial,Municipio,Estado,UF do estado,Equipe comercial,Porte,Contatos
Status - AC,Epitaciolândia,Acre,AC,Status - AC,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Vista Sistemas - PR,Santana do Itararé,Paraná,PR,Vista Sistemas - PR,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Theorema - PR,Sertaneja,Paraná,PR,Theorema - PR,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Vista Sistemas - PR,Ortigueira,Paraná,PR,Vista Sistemas - PR,Porte 2 -  Médias contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Theorema - PR,Pinhalão,Paraná,PR,Theorema - PR,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Theorema - PR,Wenceslau Braz,Paraná,PR,Theorema - PR,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Theorema - PR,São José da Boa Vista,Paraná,PR,Theorema - PR,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Status - AC,Porto Walter,Acre,AC,Status - AC,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Vella - PR,São João do Triunfo,Paraná,PR,Pequenas Contas - (Vella - PR),Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Prodasp - PR,Ourizona,Paraná,PR,Prodasp - PR,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Converge - AM,Barreirinha,Amazonas,AM,Converge - AM/RR/AP,Porte 2 -  Médias contas,(+55 92 8432-6005 / +55 92 8432-6005) | contato@convergetec.com.br | https://convergetec.com.br/contato/
FAEE - SC,Macieira,Santa Catarina,SC,Pequenas Contas - (FAEE - SC),Porte 1 - Pequenas contas,Canal Direto: (49) 3433-3478
Vista Sistemas - PR,São Jerônimo da Serra,Paraná,PR,Vista Sistemas - PR,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Custom - RJ,Resende,Rio de Janeiro,RJ,Custom - RJ,Porte 3 -  Grandes Contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
FAEE - SC,Coronel Martins,Santa Catarina,SC,Pequenas Contas - (FAEE - SC),Porte 1 - Pequenas contas,Canal Direto: (49) 3433-3478
FAEE - SC,Galvão,Santa Catarina,SC,Pequenas Contas - (FAEE - SC),Porte 1 - Pequenas contas,Canal Direto: (49) 3433-3478
Publis - PR,Tomazina,Paraná,PR,Publis - PR,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
FAEE - SC,Novo Horizonte,Santa Catarina,SC,Pequenas Contas - (FAEE - SC),Porte 1 - Pequenas contas,Canal Direto: (49) 3433-3478
Delta - RS,Salvador das Missões,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Casp Vale - SP,Jambeiro,São Paulo,SP,Casp Vale - SP,Porte 1 - Pequenas contas,"(Financeiro — 12 99603-1032
Técnico (Contabilidade/Planejamento/Tesouraria) — 12 99603-1030
Arrecadação e Fiscalização — 12 99745-7223 / 17 99677-1552
Recursos Humanos — 12 99732-7222 / 12 98863-8657
Compras e Contratos — 12 99760-3872 / 17 99677-1552
Saúde e Farmácia — 12 99786-2759 )| contato@caspvale.com.br
| https://www.caspvale.com.br/index.html"
Theorema - PR,Nova Fátima,Paraná,PR,Theorema - PR,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
CSM - SP,Itaóca,São Paulo,SP,CSM - SP,Porte 1 - Pequenas contas,(16) 3797-6333 | E-mail: diretoria@csmsoft.com.br
Delta - RS,Candiota,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
FAEE - SC,Xaxim,Santa Catarina,SC,Pequenas Contas - (FAEE - SC),Porte 2 -  Médias contas,Canal Direto: (49) 3433-3478
FAEE - SC,Cunhataí,Santa Catarina,SC,Pequenas Contas - (FAEE - SC),Porte 1 - Pequenas contas,Canal Direto: (49) 3433-3478
Tosper - BA,Mata de São João,Bahia,BA,Pequenas Contas - (Tosper - BA),Porte 2 -  Médias contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Delta - RS,Santiago,Rio Grande do Sul,RS,Delta - RS,Porte 2 -  Médias contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Jaguari,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Cerro Grande do Sul,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Prodasp - PR,São Jorge do Ivaí,Paraná,PR,Prodasp - PR,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Converge - AM,Tapauá,Amazonas,AM,Converge - AM/RR/AP,Porte 1 - Pequenas contas,(+55 92 8432-6005 / +55 92 8432-6005) | contato@convergetec.com.br | https://convergetec.com.br/contato/
Converge - AM,Manicoré,Amazonas,AM,Converge - AM/RR/AP,Porte 2 -  Médias contas,(+55 92 8432-6005 / +55 92 8432-6005) | contato@convergetec.com.br | https://convergetec.com.br/contato/
Converge - AM,Barcelos,Amazonas,AM,Converge - AM/RR/AP,Porte 1 - Pequenas contas,(+55 92 8432-6005 / +55 92 8432-6005) | contato@convergetec.com.br | https://convergetec.com.br/contato/
Converge - AM,Novo Airão,Amazonas,AM,Converge - AM/RR/AP,Porte 1 - Pequenas contas,(+55 92 8432-6005 / +55 92 8432-6005) | contato@convergetec.com.br | https://convergetec.com.br/contato/
Converge - AM,Humaitá,Amazonas,AM,Converge - AM/RR/AP,Porte 2 -  Médias contas,(+55 92 8432-6005 / +55 92 8432-6005) | contato@convergetec.com.br | https://convergetec.com.br/contato/
Converge - AM,Iranduba,Amazonas,AM,Converge - AM/RR/AP,Porte 2 -  Médias contas,(+55 92 8432-6005 / +55 92 8432-6005) | contato@convergetec.com.br | https://convergetec.com.br/contato/
FAEE - SC,Salto Veloso,Santa Catarina,SC,Pequenas Contas - (FAEE - SC),Porte 1 - Pequenas contas,Canal Direto: (49) 3433-3478
Vella - PR,Flor da Serra do Sul,Paraná,PR,Pequenas Contas - (Vella - PR),Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Vella - PR,Barracão,Paraná,PR,Pequenas Contas - (Vella - PR),Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Vella - PR,Cerro Azul,Paraná,PR,Pequenas Contas - (Vella - PR),Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Espyl - PR,Iracema do Oeste,Paraná,PR,Espyl - PR,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Tosper - BA,Dias d'Ávila,Bahia,BA,Pequenas Contas - (Tosper - BA),Porte 2 -  Médias contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Delta - RS,Capão da Canoa,Rio Grande do Sul,RS,Delta - RS,Porte 2 -  Médias contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Bom Jesus,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Sigein Sistemas - RJ,Engenheiro Paulo de Frontin,Rio de Janeiro,RJ,Sigein - RJ,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Publis - PR,Nova América da Colina,Paraná,PR,Publis - PR,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Vista Sistemas - PR,Congonhinhas,Paraná,PR,Vista Sistemas - PR,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Custom - RJ,Itaguaí,Rio de Janeiro,RJ,Custom - RJ,Porte 3 -  Grandes Contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Delta - RS,Arroio do Padre,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Boa Vista do Incra,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Barra do Quaraí,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Boqueirão do Leão,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Pinhal da Serra,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Constantina,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Staf Sistemas - MS,Porto Murtinho,Mato Grosso do Sul,MS,Staf Sistemas - MS,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Staf Sistemas - MS,Itaquiraí,Mato Grosso do Sul,MS,Staf Sistemas - MS,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Staf Sistemas - MS,Rio Verde de Mato Grosso,Mato Grosso do Sul,MS,Staf Sistemas - MS,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Custom - RJ,Rio das Flores,Rio de Janeiro,RJ,Custom - RJ,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Staf Sistemas - MS,Mundo Novo,Mato Grosso do Sul,MS,Staf Sistemas - MS,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Staf Sistemas - MS,Rio Brilhante,Mato Grosso do Sul,MS,Staf Sistemas - MS,Porte 2 -  Médias contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Status - AC,Rodrigues Alves,Acre,AC,Status - AC,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Status - AC,Jordão,Acre,AC,Status - AC,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Status - AC,Marechal Thaumaturgo,Acre,AC,Status - AC,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Status - AC,Mâncio Lima,Acre,AC,Status - AC,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Status - AC,Tarauacá,Acre,AC,Status - AC,Porte 2 -  Médias contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Projeta - RJ,Cachoeiras de Macacu,Rio de Janeiro,RJ,Projeta - ES/RJ,Porte 2 -  Médias contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Publis - PR,Cornélio Procópio,Paraná,PR,Publis - PR,Porte 2 -  Médias contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Custom - RJ,Pinheiral,Rio de Janeiro,RJ,Custom - RJ,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Staf Sistemas - MS,Santa Terezinha,Mato Grosso,MT,Staf Sistemas - MS/MT,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Delta - RS,Torres,Rio Grande do Sul,RS,Delta - RS,Porte 2 -  Médias contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Staf Sistemas - MS,Novo Horizonte do Sul,Mato Grosso do Sul,MS,Staf Sistemas - MS,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
CSM - SP,São Simão,São Paulo,SP,CSM - SP,Porte 1 - Pequenas contas,(16) 3797-6333 | E-mail: diretoria@csmsoft.com.br
Status - AC,Manoel Urbano,Acre,AC,Status - AC,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Status - AC,Sena Madureira,Acre,AC,Status - AC,Porte 2 -  Médias contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Prodasp - PR,Atalaia,Paraná,PR,Prodasp - PR,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
CSM - SP,Santa Rosa de Viterbo,São Paulo,SP,CSM - SP,Porte 1 - Pequenas contas,(16) 3797-6333 | E-mail: diretoria@csmsoft.com.br
Vella - PR,Goioerê,Paraná,PR,Pequenas Contas - (Vella - PR),Porte 2 -  Médias contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Staf Sistemas - MS,Canarana,Mato Grosso,MT,Staf Sistemas - MS/MT,Porte 2 -  Médias contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Staf Sistemas - MS,Apiacás,Mato Grosso,MT,Staf Sistemas - MS/MT,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
FAEE - SC,Ponte Alta do Norte,Santa Catarina,SC,Pequenas Contas - (FAEE - SC),Porte 1 - Pequenas contas,Canal Direto: (49) 3433-3478
Vella - PR,Adrianópolis,Paraná,PR,Pequenas Contas - (Vella - PR),Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Rafael Cardoso Cruz,Jaraguá do Sul,Santa Catarina,SC,Grandes Contas (SC e PR),Porte 3 -  Grandes Contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Rafael Cardoso Cruz,São Bento do Sul,Santa Catarina,SC,Grandes Contas (SC e PR),Porte 3 -  Grandes Contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Staf Sistemas - MS,Vila Rica,Mato Grosso,MT,Staf Sistemas - MS/MT,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Vella - PR,Palmas,Paraná,PR,Pequenas Contas - (Vella - PR),Porte 2 -  Médias contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Staf Sistemas - MS,Taquarussu,Mato Grosso do Sul,MS,Staf Sistemas - MS,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
FAEE - SC,Matos Costa,Santa Catarina,SC,Pequenas Contas - (FAEE - SC),Porte 1 - Pequenas contas,Canal Direto: (49) 3433-3478
Status - AC,Brasiléia,Acre,AC,Status - AC,Porte 2 -  Médias contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Staf Sistemas - MS,Vila Bela da Santíssima Trindade,Mato Grosso,MT,Staf Sistemas - MS/MT,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Vella - PR,Agudos do Sul,Paraná,PR,Pequenas Contas - (Vella - PR),Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Delta - RS,Pinheirinho do Vale,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Vella - PR,Campo Magro,Paraná,PR,Pequenas Contas - (Vella - PR),Porte 2 -  Médias contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Publis - PR,Bandeirantes,Paraná,PR,Publis - PR,Porte 2 -  Médias contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Staf Sistemas - MS,Batayporã,Mato Grosso do Sul,MS,Staf Sistemas - MS,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
FAEE - SC,Iomerê,Santa Catarina,SC,Pequenas Contas - (FAEE - SC),Porte 1 - Pequenas contas,Canal Direto: (49) 3433-3478
Delta - RS,Jari,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Digital - SC,Itapema,Santa Catarina,SC,Pequenas Contas - (Digital - SC),Porte 2 -  Médias contas,Canal Direto: (48) 99146-7330
Delta - RS,Cerrito,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
CSM - SP,Orlândia,São Paulo,SP,CSM - SP,Porte 2 -  Médias contas,(16) 3797-6333 | E-mail: diretoria@csmsoft.com.br
Vella - PR,Porto Vitória,Paraná,PR,Pequenas Contas - (Vella - PR),Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Converge - AM,Nhamundá,Amazonas,AM,Converge - AM/RR/AP,Porte 1 - Pequenas contas,(+55 92 8432-6005 / +55 92 8432-6005) | contato@convergetec.com.br | https://convergetec.com.br/contato/
Vella - PR,Mangueirinha,Paraná,PR,Pequenas Contas - (Vella - PR),Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Delta - RS,Unistalda,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
CSM - SP,Gavião Peixoto,São Paulo,SP,CSM - SP,Porte 1 - Pequenas contas,(16) 3797-6333 | E-mail: diretoria@csmsoft.com.br
Delta - RS,Toropi,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Rolante,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
CSM - SP,Jardinópolis,São Paulo,SP,CSM - SP,Porte 2 -  Médias contas,(16) 3797-6333 | E-mail: diretoria@csmsoft.com.br
Delta - RS,Fontoura Xavier,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,São Jerônimo,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Miraguaí,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Humaitá,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Crissiumal,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Sertão Santana,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Três Passos,Rio Grande do Sul,RS,Delta - RS,Porte 2 -  Médias contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Monte Alegre dos Campos,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Vella - PR,Mallet,Paraná,PR,Pequenas Contas - (Vella - PR),Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Vista Sistemas - PR,Figueira,Paraná,PR,Vista Sistemas - PR,Porte 1 - Pequenas contas,(48) 99999-9999 / Email.@teste.com / www.betha.com.br
Casp Vale - SP,Natividade da Serra,São Paulo,SP,Casp Vale - SP,Porte 1 - Pequenas contas,"(Financeiro — 12 99603-1032
Técnico (Contabilidade/Planejamento/Tesouraria) — 12 99603-1030
Arrecadação e Fiscalização — 12 99745-7223 / 17 99677-1552
Recursos Humanos — 12 99732-7222 / 12 98863-8657
Compras e Contratos — 12 99760-3872 / 17 99677-1552
Saúde e Farmácia — 12 99786-2759 )| contato@caspvale.com.br
| https://www.caspvale.com.br/index.html"
Casp Vale - SP,Cunha,São Paulo,SP,Casp Vale - SP,Porte 1 - Pequenas contas,"(Financeiro — 12 99603-1032
Técnico (Contabilidade/Planejamento/Tesouraria) — 12 99603-1030
Arrecadação e Fiscalização — 12 99745-7223 / 17 99677-1552
Recursos Humanos — 12 99732-7222 / 12 98863-8657
Compras e Contratos — 12 99760-3872 / 17 99677-1552
Saúde e Farmácia — 12 99786-2759 )| contato@caspvale.com.br
| https://www.caspvale.com.br/index.html"
Delta - RS,Tenente Portela,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Taquaruçu do Sul,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,São José dos Ausentes,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Novo Tiradentes,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Lajeado do Bugre,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Ibarama,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Erval Seco,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Chiapetta,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Capão do Leão,Rio Grande do Sul,RS,Delta - RS,Porte 2 -  Médias contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Barão do Triunfo,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
Delta - RS,Ametista do Sul,Rio Grande do Sul,RS,Delta - RS,Porte 1 - Pequenas contas,(51)3235-4200 | mailto:delta@deltainf.com.br | https://deltainf.com.br/portal-do-cliente/
